round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,num_fit_examples,mean_local_steps,c_global_norm,mean_c_delta_norm,run_completed
721,nan,0.03388964577656676,nan,nan,20,5872,9.55,nan,nan,False
722,nan,0.031772298527221576,nan,nan,20,6043,9.9,nan,nan,False
723,nan,0.03065373787926181,nan,nan,20,6394,10.65,nan,nan,False
724,nan,0.033170885080962116,nan,nan,20,6361,10.4,nan,nan,False
725,nan,0.033523086654016446,nan,nan,20,6324,10.45,nan,nan,False
726,nan,0.03147497070149004,nan,nan,20,5973,9.75,nan,nan,False
727,nan,0.030974894033257254,nan,nan,20,6134,10.0,nan,nan,False
728,nan,0.030027592923226747,nan,nan,20,6161,10.2,nan,nan,False
729,nan,0.03127443315089914,nan,nan,20,6395,10.45,nan,nan,False
730,nan,0.02880859375,nan,0.029454914795169845,20,6144,9.95,nan,nan,False
731,nan,0.030100334448160536,nan,nan,20,6578,10.8,nan,nan,False
732,nan,0.03434343434343434,nan,nan,20,6435,10.5,nan,nan,False
733,nan,0.03298638911128903,nan,nan,20,6245,10.2,nan,nan,False
734,nan,0.0346802910667286,nan,nan,20,6459,10.55,nan,nan,False
735,nan,0.03087557603686636,nan,nan,20,6510,10.75,nan,nan,False
736,nan,0.03228423101881895,nan,nan,20,6164,10.05,nan,nan,False
737,nan,0.03105998356614626,nan,nan,20,6085,10.0,nan,nan,False
738,nan,0.031053952321204517,nan,nan,20,6376,10.45,nan,nan,False
739,nan,0.031197686805661238,nan,nan,20,6571,10.7,nan,nan,False
740,nan,0.03271180896303565,nan,0.029454914795169845,20,6114,10.05,nan,nan,False
741,nan,0.03570812489218561,nan,nan,20,5797,9.45,nan,nan,False
742,nan,0.03175326648435126,nan,nan,20,6582,10.7,nan,nan,False
743,nan,0.03315737380402507,nan,nan,20,6062,9.85,nan,nan,False
744,nan,0.03279785809906292,nan,nan,20,5976,9.95,nan,nan,False
745,nan,0.03383458646616541,nan,nan,20,6118,10.05,nan,nan,False
746,nan,0.031832797427652736,nan,nan,20,6220,10.25,nan,nan,False
747,nan,0.031696706028589185,nan,nan,20,6436,10.6,nan,nan,False
748,nan,0.031290555155010814,nan,nan,20,6935,11.25,nan,nan,False
749,nan,0.031923513206935664,nan,nan,20,6171,10.15,nan,nan,False
750,nan,0.030851880276285496,nan,0.029454914795169845,20,6515,10.6,nan,nan,False
751,nan,0.03078836883843881,nan,nan,20,6431,10.45,nan,nan,False
752,nan,0.03452811575139757,nan,nan,20,6082,9.95,nan,nan,False
753,nan,0.03244605449677115,nan,nan,20,6349,10.35,nan,nan,False
754,nan,0.033187631536344506,nan,nan,20,6177,10.2,nan,nan,False
755,nan,0.033652312599681024,nan,nan,20,6270,10.25,nan,nan,False
756,nan,0.030980517406579366,nan,nan,20,6262,10.25,nan,nan,False
757,nan,0.03166590178981184,nan,nan,20,6537,10.85,nan,nan,False
758,nan,0.03203765563316125,nan,nan,20,6586,10.8,nan,nan,False
759,nan,0.033170731707317075,nan,nan,20,6150,10.15,nan,nan,False
760,nan,0.029522518451574033,nan,0.029454914795169845,20,6639,10.9,nan,nan,False
761,nan,0.03293807641633729,nan,nan,20,6072,10.0,nan,nan,False
762,nan,0.03201360965047943,nan,nan,20,6466,10.55,nan,nan,False
763,nan,0.03202624589907827,nan,nan,20,6401,10.45,nan,nan,False
764,nan,0.02990297439160172,nan,nan,20,6287,10.35,nan,nan,False
765,nan,0.031304074248859524,nan,nan,20,6357,10.35,nan,nan,False
766,nan,0.030084612973989344,nan,nan,20,6382,10.5,nan,nan,False
767,nan,0.029523208083359648,nan,nan,20,6334,10.35,nan,nan,False
768,nan,0.030549236269093272,nan,nan,20,6154,10.0,nan,nan,False
769,nan,0.032952023220078536,nan,nan,20,5857,9.5,nan,nan,False
770,nan,0.03489333553828344,nan,0.029454914795169845,20,6047,9.85,nan,nan,False
771,nan,0.03539524692398449,nan,nan,20,5933,9.7,nan,nan,False
772,nan,0.03200624512099922,nan,nan,20,6405,10.5,nan,nan,False
773,nan,0.03265748336170871,nan,nan,20,6461,10.7,nan,nan,False
774,nan,0.030181706190329536,nan,nan,20,6494,10.7,nan,nan,False
775,nan,0.03329702816243971,nan,nan,20,6427,10.45,nan,nan,False
776,nan,0.03271668379582049,nan,nan,20,5838,9.6,nan,nan,False
777,nan,0.030673919613176188,nan,nan,20,6618,10.85,nan,nan,False
778,nan,0.03200129954515919,nan,nan,20,6156,10.15,nan,nan,False
779,nan,0.030730897009966777,nan,nan,20,6020,9.95,nan,nan,False
780,nan,0.03408695652173913,nan,0.029454914795169845,20,5750,9.4,nan,nan,False
781,nan,0.03234924623115578,nan,nan,20,6368,10.3,nan,nan,False
782,nan,0.0326393789696542,nan,nan,20,5668,9.35,nan,nan,False
783,nan,0.03291432351968243,nan,nan,20,6046,9.9,nan,nan,False
784,nan,0.031996021220159154,nan,nan,20,6032,9.9,nan,nan,False
785,nan,0.030679327976625273,nan,nan,20,6845,11.2,nan,nan,False
786,nan,0.03129632679953879,nan,nan,20,6071,9.9,nan,nan,False
787,nan,0.031108881083793276,nan,nan,20,5979,9.75,nan,nan,False
788,nan,0.029952010590766177,nan,nan,20,6043,9.9,nan,nan,False
789,nan,0.030569105691056912,nan,nan,20,6150,10.05,nan,nan,False
790,nan,0.03144947843686751,nan,0.029454914795169845,20,6423,10.4,nan,nan,False
791,nan,0.03118115573631588,nan,nan,20,5901,9.65,nan,nan,False
792,nan,0.0315103772155734,nan,nan,20,6601,10.75,nan,nan,False
793,nan,0.032449297971918874,nan,nan,20,6410,10.5,nan,nan,False
794,nan,0.03217972070431087,nan,nan,20,6588,10.75,nan,nan,False
795,nan,0.032691374008739275,nan,nan,20,6179,10.15,nan,nan,False
796,nan,0.031146554318387,nan,nan,20,6646,10.95,nan,nan,False
797,nan,0.03298471440064361,nan,nan,20,6215,10.25,nan,nan,False
798,nan,0.031042128603104215,nan,nan,20,6314,10.45,nan,nan,False
799,nan,0.031984007996002,nan,nan,20,6003,9.85,nan,nan,False
800,nan,0.03157391165683304,nan,0.029454914795169845,20,6271,10.3,nan,nan,False
801,nan,0.03227329974811083,nan,nan,20,6352,10.4,nan,nan,False
802,nan,0.032003783698565345,nan,nan,20,6343,10.35,nan,nan,False
803,nan,0.03339980059820538,nan,nan,20,6018,9.9,nan,nan,False
804,nan,0.029195987423266956,nan,nan,20,6679,10.95,nan,nan,False
805,nan,0.02838915470494418,nan,nan,20,6270,10.35,nan,nan,False
806,nan,0.03102131721285396,nan,nan,20,6286,10.25,nan,nan,False
807,nan,0.034359584963429154,nan,nan,20,5879,9.7,nan,nan,False
808,nan,0.03373902326297951,nan,nan,20,6491,10.6,nan,nan,False
809,nan,0.03311470164773636,nan,nan,20,6251,10.2,nan,nan,False
810,nan,0.030897574540398577,nan,0.029454914795169845,20,6473,10.6,nan,nan,False
811,nan,0.032315112540192925,nan,nan,20,6220,10.3,nan,nan,False
812,nan,0.03205128205128205,nan,nan,20,6396,10.4,nan,nan,False
813,nan,0.0342186736190321,nan,nan,20,6137,10.1,nan,nan,False
814,nan,0.034432114882506526,nan,nan,20,6128,10.2,nan,nan,False
815,nan,0.032866707242848445,nan,nan,20,6572,10.75,nan,nan,False
816,nan,0.031273836765827616,nan,nan,20,6555,10.8,nan,nan,False
817,nan,0.031042128603104215,nan,nan,20,6314,10.3,nan,nan,False
818,nan,0.032990022529771484,nan,nan,20,6214,10.2,nan,nan,False
819,nan,0.02906008778568185,nan,nan,20,6607,10.65,nan,nan,False
820,nan,0.03259237008110544,nan,0.029454914795169845,20,6658,10.95,nan,nan,False
821,nan,0.031029855753102985,nan,nan,20,5962,9.8,nan,nan,False
822,nan,0.031177291763610983,nan,nan,20,6447,10.65,nan,nan,False
823,nan,0.030929461890484455,nan,nan,20,6337,10.4,nan,nan,False
824,nan,0.03267667292057536,nan,nan,20,6396,10.5,nan,nan,False
825,nan,0.03275348691427676,nan,nan,20,6381,10.35,nan,nan,False
826,nan,0.03182527301092044,nan,nan,20,6410,10.5,nan,nan,False
827,nan,0.03185019206145967,nan,nan,20,6248,10.25,nan,nan,False
828,nan,0.032393231265108784,nan,nan,20,6205,10.15,nan,nan,False
829,nan,0.030945121951219512,nan,nan,20,6560,10.8,nan,nan,False
830,nan,0.030740276035131745,nan,0.029454914795169845,20,6376,10.45,nan,nan,False
831,nan,0.031560675398453523,nan,nan,20,6337,10.3,nan,nan,False
832,nan,0.036773633998265394,nan,nan,20,5765,9.45,nan,nan,False
833,nan,0.030289123451124368,nan,nan,20,6537,10.65,nan,nan,False
834,nan,0.02746768507638073,nan,nan,20,6808,11.05,nan,nan,False
835,nan,0.031049250535331904,nan,nan,20,6538,10.7,nan,nan,False
836,nan,0.03506629448709002,nan,nan,20,5732,9.5,nan,nan,False
837,nan,0.03206081639398446,nan,nan,20,6051,9.9,nan,nan,False
838,nan,0.030742274609748328,nan,nan,20,6278,10.3,nan,nan,False
839,nan,0.03263546798029557,nan,nan,20,6496,10.65,nan,nan,False
840,nan,0.03099304237824162,nan,0.029454914795169845,20,6324,10.35,nan,nan,False
841,nan,0.030140256639809012,nan,nan,20,6702,11.0,nan,nan,False
842,nan,0.03285621340273259,nan,nan,20,6148,9.95,nan,nan,False
843,nan,0.03475440222428174,nan,nan,20,6474,10.5,nan,nan,False
844,nan,0.028369905956112853,nan,nan,20,6380,10.35,nan,nan,False
845,nan,0.030924531325108157,nan,nan,20,6241,10.25,nan,nan,False
846,nan,0.03446023191246121,nan,nan,20,6123,10.1,nan,nan,False
847,nan,0.032588739290085676,nan,nan,20,6536,10.65,nan,nan,False
848,nan,0.03323652791222975,nan,nan,20,6198,10.2,nan,nan,False
849,nan,0.03234811165845648,nan,nan,20,6090,9.95,nan,nan,False
850,nan,0.0317208564631245,nan,0.029454914795169845,20,6305,10.4,nan,nan,False
851,nan,0.03254029163468918,nan,nan,20,6515,10.6,nan,nan,False
852,nan,0.031550717778829465,nan,nan,20,6339,10.35,nan,nan,False
853,nan,0.03248762376237624,nan,nan,20,6464,10.55,nan,nan,False
854,nan,0.030793905372894947,nan,nan,20,6235,10.15,nan,nan,False
855,nan,0.03276798946155113,nan,nan,20,6073,10.05,nan,nan,False
856,nan,0.03383214053350683,nan,nan,20,6148,10.05,nan,nan,False
857,nan,0.03325563325563326,nan,nan,20,6435,10.45,nan,nan,False
858,nan,0.032467532467532464,nan,nan,20,6468,10.5,nan,nan,False
859,nan,0.031861198738170345,nan,nan,20,6340,10.35,nan,nan,False
860,nan,0.03059481285913962,nan,0.029454914795169845,20,6439,10.5,nan,nan,False
861,nan,0.03179409538228615,nan,nan,20,6605,10.85,nan,nan,False
862,nan,0.03192684100754051,nan,nan,20,6233,10.2,nan,nan,False
863,nan,0.03378268637323372,nan,nan,20,6157,10.0,nan,nan,False
864,nan,0.035144865420881195,nan,nan,20,5833,9.55,nan,nan,False
865,nan,0.03392193308550186,nan,nan,20,6456,10.7,nan,nan,False
866,nan,0.03285580815945188,nan,nan,20,6422,10.5,nan,nan,False
867,nan,0.033585087578338425,nan,nan,20,6223,10.25,nan,nan,False
868,nan,0.03056768558951965,nan,nan,20,6412,10.45,nan,nan,False
869,nan,0.032685784767190876,nan,nan,20,6486,10.6,nan,nan,False
870,nan,0.03265242958836274,nan,0.029454914795169845,20,6462,10.45,nan,nan,False
871,nan,0.033003300330033,nan,nan,20,6363,10.4,nan,nan,False
872,nan,0.03174072836618777,nan,nan,20,5986,9.8,nan,nan,False
873,nan,0.03296703296703297,nan,nan,20,6370,10.4,nan,nan,False
874,nan,0.034334763948497854,nan,nan,20,6291,10.3,nan,nan,False
875,nan,0.03219480307239745,nan,nan,20,6119,10.05,nan,nan,False
876,nan,0.03284962525912932,nan,nan,20,6271,10.3,nan,nan,False
877,nan,0.032463399108847865,nan,nan,20,6284,10.35,nan,nan,False
878,nan,0.032090464547677264,nan,nan,20,6544,10.65,nan,nan,False
879,nan,0.030694920535992522,nan,nan,20,6418,10.4,nan,nan,False
880,nan,0.033417006589268904,nan,0.029454914795169845,20,6374,10.4,nan,nan,False
881,nan,0.032810732180378215,nan,nan,20,6187,10.15,nan,nan,False
882,nan,0.031960461285008235,nan,nan,20,6070,10.05,nan,nan,False
883,nan,0.03081792437114776,nan,nan,20,6003,9.8,nan,nan,False
884,nan,0.03258407388046698,nan,nan,20,5739,9.4,nan,nan,False
885,nan,0.03130462418560305,nan,nan,20,6293,10.3,nan,nan,False
886,nan,0.03030788967286722,nan,nan,20,6236,10.25,nan,nan,False
887,nan,0.031090561224489797,nan,nan,20,6272,10.3,nan,nan,False
888,nan,0.03315259488768397,nan,nan,20,6455,10.55,nan,nan,False
889,nan,0.031115218730745534,nan,nan,20,6492,10.65,nan,nan,False
890,nan,0.030062817828297936,nan,0.029454914795169845,20,6686,10.95,nan,nan,False
891,nan,0.032582582582582585,nan,nan,20,6660,10.85,nan,nan,False
892,nan,0.0330400132824174,nan,nan,20,6023,9.9,nan,nan,False
893,nan,0.03161512027491409,nan,nan,20,5820,9.55,nan,nan,False
894,nan,0.031726846955733495,nan,nan,20,6619,10.9,nan,nan,False
895,nan,0.03229932842980492,nan,nan,20,6254,10.25,nan,nan,False
896,nan,0.03267868641339343,nan,nan,20,6212,10.1,nan,nan,False
897,nan,0.03194444444444444,nan,nan,20,6480,10.65,nan,nan,False
898,nan,0.029569046870084933,nan,nan,20,6358,10.4,nan,nan,False
899,nan,0.035838725734196115,nan,nan,20,6027,9.9,nan,nan,False
900,nan,0.03300382653061224,nan,0.029454914795169845,20,6272,10.3,nan,nan,False
901,nan,0.032467532467532464,nan,nan,20,6468,10.55,nan,nan,False
902,nan,0.03189066059225513,nan,nan,20,6585,10.9,nan,nan,False
903,nan,0.0327061719711623,nan,nan,20,5687,9.35,nan,nan,False
904,nan,0.032687301128145795,nan,nan,20,6914,11.35,nan,nan,False
905,nan,0.032658913493707184,nan,nan,20,6277,10.25,nan,nan,False
906,nan,0.03312788906009245,nan,nan,20,6490,10.6,nan,nan,False
907,nan,0.03375454388090705,nan,nan,20,5777,9.5,nan,nan,False
908,nan,0.032201776649746196,nan,nan,20,6304,10.35,nan,nan,False
909,nan,0.031491002570694086,nan,nan,20,6224,10.25,nan,nan,False
910,nan,0.03148034398034398,nan,0.029454914795169845,20,6512,10.75,nan,nan,False
911,nan,0.031613480465254994,nan,nan,20,6706,10.9,nan,nan,False
912,nan,0.03470715835140998,nan,nan,20,5993,9.9,nan,nan,False
913,nan,0.031906614785992216,nan,nan,20,6425,10.55,nan,nan,False
914,nan,0.030766726355201043,nan,nan,20,6143,10.0,nan,nan,False
915,nan,0.03173605655930872,nan,nan,20,6365,10.25,nan,nan,False
916,nan,0.03124038165589412,nan,nan,20,6498,10.7,nan,nan,False
917,nan,0.029837251356238697,nan,nan,20,6636,10.85,nan,nan,False
918,nan,0.03132127109624449,nan,nan,20,6577,10.75,nan,nan,False
919,nan,0.02953061858874728,nan,nan,20,6434,10.5,nan,nan,False
920,nan,0.030551181102362206,nan,0.029454914795169845,20,6350,10.35,nan,nan,False
921,nan,0.029467381027418846,nan,nan,20,6346,10.35,nan,nan,False
922,nan,0.029116945107398567,nan,nan,20,6285,10.35,nan,nan,False
923,nan,0.03227383863080684,nan,nan,20,6135,10.1,nan,nan,False
924,nan,0.03214638971315529,nan,nan,20,6066,10.0,nan,nan,False
925,nan,0.030288763339610798,nan,nan,20,6372,10.4,nan,nan,False
926,nan,0.03481754268496819,nan,nan,20,5974,9.8,nan,nan,False
927,nan,0.0320490964882373,nan,nan,20,5866,9.7,nan,nan,False
928,nan,0.03543372889854588,nan,nan,20,5983,9.8,nan,nan,False
929,nan,0.029140648230746358,nan,nan,20,6726,10.9,nan,nan,False
930,nan,0.03283173734610123,nan,0.029454914795169845,20,6579,10.75,nan,nan,False
931,nan,0.031239987183595,nan,nan,20,6242,10.2,nan,nan,False
932,nan,0.033614759224515324,nan,nan,20,6396,10.45,nan,nan,False
933,nan,0.02911231307667833,nan,nan,20,6286,10.2,nan,nan,False
934,nan,0.03504273504273504,nan,nan,20,5850,9.6,nan,nan,False
935,nan,0.03170494985441605,nan,nan,20,6182,10.15,nan,nan,False
936,nan,0.029482551143200964,nan,nan,20,6648,10.85,nan,nan,False
937,nan,0.03140333660451423,nan,nan,20,6114,10.0,nan,nan,False
938,nan,0.03213739160006802,nan,nan,20,5881,9.6,nan,nan,False
939,nan,0.034169278996865206,nan,nan,20,6380,10.45,nan,nan,False
940,nan,0.0319165260088998,nan,0.029454914795169845,20,6517,10.6,nan,nan,False
941,nan,0.033566656061088135,nan,nan,20,6286,10.35,nan,nan,False
942,nan,0.03079044117647059,nan,nan,20,6528,10.75,nan,nan,False
943,nan,0.032324187953327026,nan,nan,20,6342,10.45,nan,nan,False
944,nan,0.032600454890068235,nan,nan,20,6595,10.7,nan,nan,False
945,nan,0.03225806451612903,nan,nan,20,6603,10.8,nan,nan,False
946,nan,0.03539036101725058,nan,nan,20,5623,9.25,nan,nan,False
947,nan,0.03116595475399462,nan,nan,20,6321,10.4,nan,nan,False
948,nan,0.03169469598965071,nan,nan,20,6184,10.15,nan,nan,False
949,nan,0.03127977135598603,nan,nan,20,6298,10.15,nan,nan,False
950,nan,0.034223706176961605,nan,0.029454914795169845,20,5990,9.75,nan,nan,False
951,nan,0.031255034638311585,nan,nan,20,6207,10.15,nan,nan,False
952,nan,0.032362459546925564,nan,nan,20,6180,10.05,nan,nan,False
953,nan,0.03122058362096015,nan,nan,20,6374,10.45,nan,nan,False
954,nan,0.032699261122465025,nan,nan,20,6361,10.4,nan,nan,False
955,nan,0.027593330382175003,nan,nan,20,6777,11.0,nan,nan,False
956,nan,0.03270440251572327,nan,nan,20,6360,10.4,nan,nan,False
957,nan,0.03267248215701824,nan,nan,20,6305,10.3,nan,nan,False
958,nan,0.03144448083851949,nan,nan,20,6106,10.0,nan,nan,False
959,nan,0.0324967824967825,nan,nan,20,6216,10.15,nan,nan,False
960,nan,0.03384367445608381,nan,0.029454914795169845,20,6205,10.25,nan,nan,False
961,nan,0.030742274609748328,nan,nan,20,6278,10.15,nan,nan,False
962,nan,0.030781893004115227,nan,nan,20,6075,10.05,nan,nan,False
963,nan,0.02940307328605201,nan,nan,20,6768,10.85,nan,nan,False
964,nan,0.031166119892633463,nan,nan,20,6706,10.85,nan,nan,False
965,nan,0.03203588018580811,nan,nan,20,6243,10.15,nan,nan,False
966,nan,0.03242400623538581,nan,nan,20,6415,10.55,nan,nan,False
967,nan,0.03286680295643969,nan,nan,20,6359,10.4,nan,nan,False
968,nan,0.03269322329788922,nan,nan,20,6301,10.3,nan,nan,False
969,nan,0.032794602228150005,nan,nan,20,6373,10.35,nan,nan,False
970,nan,0.03338079417813637,nan,0.029454914795169845,20,6321,10.35,nan,nan,False
971,nan,0.031379420197515134,nan,nan,20,6278,10.35,nan,nan,False
972,nan,0.031395523509088176,nan,nan,20,6657,10.9,nan,nan,False
973,nan,0.03249216559459014,nan,nan,20,6063,10.0,nan,nan,False
974,nan,0.0315203955500618,nan,nan,20,6472,10.65,nan,nan,False
975,nan,0.030651937140189826,nan,nan,20,6427,10.55,nan,nan,False
976,nan,0.03282067543998732,nan,nan,20,6307,10.3,nan,nan,False
977,nan,0.028433879945840228,nan,nan,20,6647,10.95,nan,nan,False
978,nan,0.032784157097686804,nan,nan,20,6009,9.85,nan,nan,False
979,nan,0.03198464736926276,nan,nan,20,6253,10.15,nan,nan,False
980,nan,0.03186693611067931,nan,0.029454914795169845,20,6433,10.55,nan,nan,False
981,nan,0.0337654024643943,nan,nan,20,6249,10.25,nan,nan,False
982,nan,0.03284801136363636,nan,nan,20,5632,9.25,nan,nan,False
983,nan,0.03160638644509612,nan,nan,20,6138,10.15,nan,nan,False
984,nan,0.03151862464183381,nan,nan,20,6282,10.25,nan,nan,False
985,nan,0.03239004432321855,nan,nan,20,5866,9.6,nan,nan,False
986,nan,0.031945788964181994,nan,nan,20,6198,10.2,nan,nan,False
987,nan,0.02963184675246932,nan,nan,20,6682,10.8,nan,nan,False
988,nan,0.03098106712564544,nan,nan,20,6391,10.3,nan,nan,False
989,nan,0.03352044907778669,nan,nan,20,6235,10.25,nan,nan,False
990,nan,0.032574812967581045,nan,0.029454914795169845,20,6416,10.5,nan,nan,False
991,nan,0.030527143981117232,nan,nan,20,6355,10.4,nan,nan,False
992,nan,0.029788547615372744,nan,nan,20,6479,10.55,nan,nan,False
993,nan,0.03232441962973846,nan,nan,20,6806,11.05,nan,nan,False
994,nan,0.032961931290622096,nan,nan,20,6462,10.45,nan,nan,False
995,nan,0.03309171131421368,nan,nan,20,6346,10.4,nan,nan,False
996,nan,0.031288532675709003,nan,nan,20,6488,10.65,nan,nan,False
997,nan,0.03156297420333839,nan,nan,20,6590,10.85,nan,nan,False
998,nan,0.03101503759398496,nan,nan,20,6384,10.35,nan,nan,False
999,nan,0.0321491485613623,nan,nan,20,6812,11.15,nan,nan,False
1000,nan,0.03270042194092827,nan,0.029454914795169845,20,6636,10.9,nan,nan,True
